hash,project,true_message,generated_message,cleaned_generated_message
b4ea0b63bbf30d2b0cc2b25281fa09fe321e2b7f,blockstack_blockstack-core,"if get_name_blockchain_history fails in list_immutable_data_history,
then fail the method.", Strict validation of name history retrieval: now returns error on failure,Strict validation of name history retrieval: now returns error on failure
2acf88d90e12161e2ebb85f9923ee22ba202f29e,openshift_origin,"Stress test gets one more write because of retry

Previous behavior was incorrect - at least one client will get through.", Limit router stress test writes to less than 5 for improved conformance testing,Limit router stress test writes to less than 5 for improved conformance testing
0486ca798a67602cd4ebefbaaf5fa88e33d17e9e,jleclanche_fireplace,Add a test for Blizzard, Implement Blizzard test case for handling multiple spell bendert plays and Blizzard usage,Implement Blizzard test case for handling multiple spell bendert plays and Blizzard usage
be1b8f10212fe821dc425957537d47ec34f7dce1,QInfer_python-qinfer,Added reference for mvee function, Ported minimum-volume enclosing ellipse function from Matlab to Python using Khachiyan algorithm.,Ported minimum-volume enclosing ellipse function from Matlab to Python using Khachiyan algorithm.
124705080bf7a5fc47791657baae4036c4685f0a,spring-projects_spring-boot,"Tolerate context root redirect not being configurable on Tomcat 7

Closes gh-<I>", Enable exception handling when setting Tomcat Context's mapperContextRootRedirectEnabled property,Enable exception handling when setting Tomcat Context's mapperContextRootRedirectEnabled property
280506bd66db6723c6a1850cd8102f2fbb9068e3,deployphp_deployer,Add port to sshOptions, Added support for custom SSH port and config file in Host class,Added support for custom SSH port and config file in Host class
5feac3d0800ac22eb49b27f7a1e1dfd6ac3a17d5,huggingface_pytorch-pretrained-BERT,Fix prepare_tf_dataset when drop_remainder is not supplied (#<I>), Add option to drop remaining columns if shuffle is not specified in to_tf_dataset() call,Add option to drop remaining columns if shuffle is not specified in to_tf_dataset() call
5906779c8d368298ae78fabe1ed09182740efbaa,marcuswestin_std.js,arrayToObject needs to be truthy for all objects, Updated arrayToObject to assign true instead of index for each key-value pair.,Updated arrayToObject to assign true instead of index for each key-value pair.
efe40219766211bc185d1423540e4213c95c071c,cjoudrey_graphql-schema-linter,pull process.cwd out of configuration, Updated loadOptionsFromConfig function to accept configDirectory as an argument and use it for cosmiconfig.load.,Updated loadOptionsFromConfig function to accept configDirectory as an argument and use it for cosmiconfig.load.
c209ceae23609e4db444aae02be108ab539357b5,sporkmonger_uuidtools,Updated version number ahead of release., Updated UUIDTools version to 2.1 for minor improvement,Updated UUIDTools version to 2.1 for minor improvement
0bb97ea6464e1731d6fdbffe36b2a92eb41f9ce0,sidorares_node-mysql2,Change .escapeId to allow people to forbid qualified identifiers (#<I>), Add option to forbid qualified identifiers in SqlString.escapeId function,Add option to forbid qualified identifiers in SqlString.escapeId function
dfc256b38c9964139bbfbcae4993ee91cf1b056d,tsuru_tsuru,"cmd: introduce rowList type to table

This type will represent a list of tables. This list will be sortable.

Related to #<I>.", Added rowList type for managing rows in Table and related test case,Added rowList type for managing rows in Table and related test case
aa2ccf893c1ac62914a72c53d584e5c04c707f2e,prolic_HumusAmqp,add conditional so we can still test lowest dependencies as is, Added PCNTLHeartbeatSender dependency check for ConnectionFactoryTest,Added PCNTLHeartbeatSender dependency check for ConnectionFactoryTest
20b538fac435afe80d1fcd5b9e73f255b8e0dbfc,PHPSocialNetwork_phpfastcache,Mongodb sometimes does not return the Collstat size, Updated MongoDB Driver statistics to handle potential null values in collStats['size'],Updated MongoDB Driver statistics to handle potential null values in collStats['size
eaf0d21e963537b395fe26bc78650c0bd11bd1b7,OWASP_java-html-sanitizer,fixed bug: PB times were not using the factory resulting in over-estimates of time taken, Added support for policy builder in Benchmark.java sanitization test,Added support for policy builder in Benchmark.java sanitization test
ac6d233057d73e5c8067c07edf7f3f77b2ee3a68,mgormley_pacaya,Adding option to use projective trees (for training data only), Added option to use CoNLL-X PHEAD column for parents in training data processing.,Added option to use CoNLL-X PHEAD column for parents in training data processing.
2990a10867eb006e1c63325ca2a47a520432c3f1,kaminari_kaminari,compatible for capybara-<I> later., Add Capybara support to RSpec for Sinatra tests.,Add Capybara support to RSpec for Sinatra tests.
39c8ce657b9fe6ff38c2e9e687ae2e7b5a108dba,topfunky_gruff,"Deprecate last_series_goes_on_bottom attribute in Gruff::StackedArea (#<I>)

Because



- inconsistent because Gruff::StackedArea only can change the iteration order of the data

- the order can be changed when adding data in user code", Deprecated: Remove @last_series_goes_on_bottom attribute and associated method (#method-removal),Deprecated: Remove @last_series_goes_on_bottom attribute and associated method (#method-removal)
2b3f84e4fa2f35c4340a7c1edf18a147b513d69f,robwierzbowski_grunt-build-control,(build) should not try to replace token if token does not exist, Added token validation in build_control.js to prevent sensitive information exposure,Added token validation in build_control.js to prevent sensitive information exposure
91fd93dcfabf84f6fdc77490fffab4b6a7896f6e,Katello_katello,Fixes #<I> - Added Waiting state to CP Job," Updated Candlepin Job states to include ""WAITING"" in addition to CREATED, PENDING, and RUNNING for better job management.","Updated Candlepin Job states to include ""WAITING"" in addition to CREATED, PENDING, and RUNNING for better job management."
d91c24993b4bb94ef03a4f9a1e9962040bc14494,voldemort_voldemort,Adding a null check for the versioned value object in convertStringToObject in MetadataStore. This was causing a small problem while restarting the Voldemort server, Added null check before reading store list from XML for key 'REBALANCING_SOURCE_STORES_XML' to prevent NullPointerException.,Added null check before reading store list from XML for key 'REBALANCING_SOURCE_STORES_XML' to prevent NullPointerException.
91e0180bb9cd10e80a38c6fb1a3c9a7165949dc9,discourse_onebox,modify spec to include more tests for github pull request onebox #<I>, Updated Onebox::Engine::GithubPullRequestOnebox spec to include test for pull request title,Updated Onebox::Engine::GithubPullRequestOnebox spec to include test for pull request title
df8bd551d29937a4c0da48de4a806b633b198fb5,nats-io_java-nats,adding test for MemoryAuthHandler and improving other coverage, Updated MemoryAuthHandler copyright year to 2022.,Updated MemoryAuthHandler copyright year to 2022.
a617512044bdee7ef7d28b68cfdff9536a943cc5,cos-archives_modular-odm,"Bail early in update_backrefs

  if the underlying field_instance does not have a backref bail early.
  There is no point in iterating over all the values.", Skip backref update if backref field name is None to avoid unnecessary operations.,Skip backref update if backref field name is None to avoid unnecessary operations.
9dbb32d4f026d8eb0d80f960eb034dd8af776b89,phovea_generator-phovea,bugfix migration of python requirements," refine server library handling in JavaScript migrate generator

This commit modifies the handling of server libraries in the 'migrate' generator for JavaScript. Instead of referencing the server libraries directly, it now references them using their names from the `requirement2lib` object. This change aims to improve the consistency and readability of the code.",refine server library handling in JavaScript migrate generator
355b9002935334bf4d184c56e6bc4932e721b462,radical-cybertools_radical.entk,"Update all_pairs_pattern.py

Changed the names of the methods according to Ole's suggestions", Renamed init_step and comparison methods to element_initialization and element_comparison respectively for better readability.,Renamed init_step and comparison methods to element_initialization and element_comparison respectively for better readability.
05d38734de6894c501af6a8f230c080ae1ab912d,sass_ruby-sass,[Sass] [SCSS] Properly display error messages for formerly raw strings.," [Sass] Improve error reporting for unexpected tokens in SCSS::Parser, providing better context.","[Sass] Improve error reporting for unexpected tokens in SCSS::Parser, providing better context."
3e56783e8b79e7d1e899b5abb04dd8e066976476,lxc_lxd,lxd/network/driver/bridge: Wraps validate.IsNetworkV4 in shared.Optional, lxd: Modifies fan.overlay_subnet validation to allow optional network V4 input,lxd: Modifies fan.overlay_subnet validation to allow optional network V4 input
af3963d605a67a30074c3cd8baca355a7dfdec05,pazz_alot,possibly fix opening emails encoded as non-ascii/non-unicode," refactor: Import utils module and use message_from_bytes for binary message files, improving compatibility and readability.","refactor: Import utils module and use message_from_bytes for binary message files, improving compatibility and readability."
d515d55979296766256d27388fb7c214a0de9237,eallik_spinoff,Made logging thread and multiprocess safe, Added multiprocessing support to util.logging for concurrent logging operations,Added multiprocessing support to util.logging for concurrent logging operations
68ce91e2ff7a3adde54f0104081a0b82339817ed,joke2k_faker,#<I> Fixes issue where pydict provider was not returing the correct number of elements. (#<I>), Implement unique words for Python Provider to avoid repetition,Implement unique words for Python Provider to avoid repetition
9b5e7ec8f9e759f5b34a486d14399a6ea7694db0,ianusmagnus_passport-relayr,Get app information with the first info call, Added app URL to RelayrStrategy for fetching app information,Added app URL to RelayrStrategy for fetching app information
3c2011cef7e8a094c3579f68e0fcac9ba6aacd0e,jeffp_enumerated_attribute,Make it work with Rails 3 Generator, Adds enumerated attribute support to scaffold generators in Rails helpers.,Adds enumerated attribute support to scaffold generators in Rails helpers.
7613c5c501a7dc3739a5b89fb5d5eede863a8548,swaggo_swag,chroe: release for <I> (#<I>), feat: update version to v1.2.0,feat: update version to v1.2.0
4de9e226b2a17c124dbd8ef1b4926800717a18e6,pyviz_holoviews,Added five unit tests for setting dimension name and label, Added test cases for Dimension object label handling and validation,Added test cases for Dimension object label handling and validation
d1ad01dd8ace7013b896bf335c49905892521fa1,pluralsight_design-system,fix(site): fix Card example theme, refactor(site): replace div container with Layout.EqualColumnLayout in InAppExample card gallery,refactor(site): replace div container with Layout.EqualColumnLayout in InAppExample card gallery
60474d618c24706f1c6822c154ed1c90b718e7f5,alchemy-fr_Phraseanet,"Add cascade remove for accounts relationship, when deleting an application related accounts will be deleted as well", * Add cascading delete for ApiApplication's related ApiAccount entities,* Add cascading delete for ApiApplication's related ApiAccount entities
fbbd96515cc7ec805b0c06b16e06e7cc9c8fab81,validator_validator,Drop Malayalam & Somali from list of RTL langs," Added ""so"" and ""ml"" to RTL_LANGS array for improved language detection in XML input.","Added ""so"" and ""ml"" to RTL_LANGS array for improved language detection in XML input."
ec818b325cc53842ac8d293e6fb02d0d2acb8cce,godfat_rib,fix something like Rib.disable_color, Added support for singleton class evaluation in Rib::Plugin to allow for more flexible plugin usage.,Added support for singleton class evaluation in Rib::Plugin to allow for more flexible plugin usage.
9c045bd7708abc1765f07c8d7c7212cb238dd8eb,rkhleics_wagtailmenus,Remove more binary strings from migrations (#<I>), Updated 'url_append' field help text for both FlatMenuItem and MainMenuItem models.,Updated 'url_append' field help text for both FlatMenuItem and MainMenuItem models.
b00fa1241340fb66d8cf2914d605041754b720fd,shoebot_shoebot,Strokecolor wasn't always using a Color object," Update `ColorMixin` to accept Color instances directly and convert them, improving consistency in handling colors.","Update `ColorMixin` to accept Color instances directly and convert them, improving consistency in handling colors."
59764bc070fa98cdf1e68b28d4fa0f32a70491db,matomo-org_matomo,refs #<I> make sure a *.international email address would work, Update email validation regex to accept longer domain names,Update email validation regex to accept longer domain names
d44e9fd425fee57ada347fa04fb6e4140fcb7e20,assetgraph_assetgraph,Remove debugging graph from JsonUl test, Updated test for relations/JsonUrl to remove debug graph generation,Updated test for relations/JsonUrl to remove debug graph generation
c9ee7d36b8f1e0b6a090948e2840a90f975d060c,lumine-gl_lumine,Fixing a spawned canvas density issue., Updated composer.js render target size based on density option for adaptive rendering,Updated composer.js render target size based on density option for adaptive rendering
83a7c5801729dcee4ec7e56560b8d9cc57e03310,threerings_nenya,"Move this getter up with his friends.


git-svn-id: svn+ssh://src.earth.threerings.net/nenya/trunk@<I> ed5b<I>cb-e<I>-<I>-a<I>-f6a<I>f<I>b<I>", * Added method to retrieve the RegionManager instance for coordinating dirty regions.,* Added method to retrieve the RegionManager instance for coordinating dirty regions.
0529e2087cc885b392d1b90ff61227748c600bc0,genepattern_genepattern-notebook,Remove whitelist checking from GenePattern authenticator, Updated GenePatternAuthenticator to remove check_whitelist validation,Updated GenePatternAuthenticator to remove check_whitelist validation
7256faf42c1947959b46c642cbdd4891b59e9f39,tzinfo_tzinfo,"Change zone used by case test. Because instances are now cached by Timezone, this was causing a problem with test_get_valid_1.", Updated 'Timezone.get' test case for Europe/Prague instead of Europe/London,Updated 'Timezone.get' test case for Europe/Prague instead of Europe/London
929c55cc98e734525ec00c0d24e8e8654499ccd7,cilium_cilium,Test: Set gracePeriod to 0 to avoid delays on delete., Update test containers' termination grace period to 0 seconds - To ensure prompt cleanup of containers during tests.,Update test containers' termination grace period to 0 seconds - To ensure prompt cleanup of containers during tests.
3f0e403127e6ffae8b2108b0cbd05c73f785f2e0,vkorn_pyvizio,add docstring explaining guess_device_type and log warning if no port detected, Updated `guess_device_type` function in Vizio class to attempt device type guessing using power state without an auth token. The change is part of a zeroconf discovery workflow and assumes that the IP passed in is valid.,Updated `guess_device_type` function in Vizio class to attempt device type guessing using power state without an auth token. The change is part of a zeroconf discovery workflow and assumes that the IP passed in is valid.
f0e6e062d69b77bcf7e6c24f6e564893eb4b9df3,stringparser_gulp-repl,enhance: exit on first SIGINT, update: exit on SIGINT with timestamp and only dispatch tasks for non-empty lines,update: exit on SIGINT with timestamp and only dispatch tasks for non-empty lines
474e8c05367724cd15dcb0e0b440d9a7032bb1a7,knagra_farnsworth,Show the updated first + last name in the approval message, Updated profile request approval email format to use string formatting for first name and last name.,Updated profile request approval email format to use string formatting for first name and last name.
0508c2282794197e10e026c7f7047c7fe52f9929,google_j2objc,getThreadGroup is expected to return null when the thread is terminated. The exit() impl sets threadGroup to null after setting state to TERMINATED creating a race. Checking state before returning the thread group fixes that race., Re-implemented Thread.getThreadGroup() to return null when thread is terminated for improved consistency.,Re-implemented Thread.getThreadGroup() to return null when thread is terminated for improved consistency.
2e8a572dfd6cc170ed60a45d7d1180d56958eb12,containerd_containerd,Add timestamp to flaky restart monitor test, update restart monitoring test: refine failure message for more precise reporting,update restart monitoring test: refine failure message for more precise reporting
ab361ac169bc39524e2b5d9fa1be64a93fef0546,axios_axios,"Expose XHR instance

Fixes gh-<I>", Add request object to HTTP and XHR adapters for better traceability of requests.,Add request object to HTTP and XHR adapters for better traceability of requests.
b5765b5e5f47f6f53a67ca8217550ea60e20c825,gocelery_gocelery,add support for context to CeleryClient, Added StartWorkerWithContext function to start celery workers with context for better concurrency management,Added StartWorkerWithContext function to start celery workers with context for better concurrency management
76adf373c07e4a801e96f3389118ca9fa82cb656,drutiny_drutiny,Allow colours on table cells to print.," Add missing CSS class selectors for danger, warning, and success table cells in print media.","Add missing CSS class selectors for danger, warning, and success table cells in print media."
9c0d7c403ff5ad7afa10d503dcdf719d25d4a528,jruby_activerecord-jdbc-adapter,"[postgres] support BIT(n) type where n > 1 as ""bit strings""", [postgres] Add support for BIT data type + handle single-character strings as boolean values,[postgres] Add support for BIT data type + handle single-character strings as boolean values
905a76583eb03da254e717de9272c0e05e9d7a39,sinatra_sinatra,get rid of dslify_writer, Simplified DSL methods for setting status and body in Sinatra requests.,Simplified DSL methods for setting status and body in Sinatra requests.
935f986a6c58e41bccb83daf3cdc4b19aaff94da,cryptape_ruby-devp2p,revert PeerManager max peer control fix," Limit number of peers in PeerManager to prevent exceeding max_peers configuration. Removed direct access to @peers array for peer comparison, instead checking size of @peers directly.","Limit number of peers in PeerManager to prevent exceeding max_peers configuration. Removed direct access to @peers array for peer comparison, instead checking size of @peers directly."
35908a9b02ba0a090b5ef56fa0a0bd8eb9dedb60,spress_spress-core,Fixed the issue with overwriting the latest message, Removed optional $size parameter from overwrite method in IOInterface and its child classes.,Removed optional $size parameter from overwrite method in IOInterface and its child classes.
053b503f7284d47dbb3a38dd4dc4aaee07ed3021,eclipse_orion.client,Bug <I> - [CSS] Add some quickfixes to CSS tooling... Provide rule id in annotations, * [CSSLint] Added function to compute problem id from CSSLint message for better framework integration,* [CSSLint] Added function to compute problem id from CSSLint message for better framework integration
5773b42109ba1f3443c42524fb7de11161c39060,moodle_moodle,community block MDL-<I> change eldest for oldest, community block MDL-24306 add sort options for search results,community block MDL-24306 add sort options for search results
8818ee7ade833409dea6730e895e7e850a39f960,json-path_JsonPath,"Remove unused logger from class

Logger is not being used here so removing.", Improved evaluation context handling: removed unnecessary imports for better code organization.,Improved evaluation context handling: removed unnecessary imports for better code organization.
e46bd75a890f9fb37003606c73f8864667cb2731,ljharb_String.prototype.matchAll,"[Tests] ensure that when faking the `g` flag, that the `global` property is also `true`.", [Tests] Add global flag to regex test for proper coverage,[Tests] Add global flag to regex test for proper coverage
c4483d18648a4de1fff9a03a95bfec416c0f1be4,chartjs_Chart.js,"Make the build reproducible (#<I>)

Whilst working on the Reproducible Builds effort [0] we noticed that

Chart.js could not be built reproducibly.



This is because it was embedding another build date in a ""banner""

comment. This patch uses the value from SOURCE_DATE_EPOCH [1] if

present.



This was originally filed in Debian as #<I> [2].



 [0] <URL>", Update rollup banner to reflect current year and source date epoch in build process.,Update rollup banner to reflect current year and source date epoch in build process.
b7c83c653b686670e828a59cc03a2e82b95d2349,CachetHQ_Cachet,New translations cachet.php (Italian), Added 'manage_at_link' translation for managing subscriptions at specified link.,Added 'manage_at_link' translation for managing subscriptions at specified link.
4122fed654c75384a71d058fbfc1710813d0ff8d,jipiboily_monologue,Fixes #<I>. small refactoring, Refactored initializer for better consistency: replaced '=' with ':' in Ruby hash syntax.,Refactored initializer for better consistency: replaced '=' with ':' in Ruby hash syntax.
4d180ed991ce956254b612190f3c21cc1eb3dd95,github_octodns,Implement populate exists for YamlProvider," Ignore existing records when acting as a target in YAML provider, returning False instead","Ignore existing records when acting as a target in YAML provider, returning False instead"
4f7158a0cbd229bcfa24354ab00a9b868615de17,novopl_peltak,"Can store lint exclude list in pelconf.yaml

- (feature) From now on you can save the lint exclude list inside the pelconf.yaml as lint.exclude config value. This saves you from using —exclude argument on every run.", Update lint configuration to include project-specific exclusions,Update lint configuration to include project-specific exclusions
09fc2606db5fddce86b72f1bd8965cf876dc4ef5,p810_mysql-helper,Temp. fix for failing test w/o integration, Updates ModelTest to include primary key definition for test table,Updates ModelTest to include primary key definition for test table
f062c8a9f5fa667d0d2e67d1dbd1f90bdf0ecbf4,jacobtomlinson_datapoint-python,Clean up an empty line in Day.py and add the removed lin nearest=False in Manager.py within get_nearest_site, Modified Day class to accept an API key for weather data retrieval and updated Manager class to fetch all sites.,Modified Day class to accept an API key for weather data retrieval and updated Manager class to fetch all sites.
f86cfbc904e889afdf9c71145094f0b15223904e,sapegin_mrm-core,Refactor: Remove unnecessary eslint comment, Test: Simplify fs mocking in tests,Test: Simplify fs mocking in tests
94ea9b4ac24a5eacac01252cfd82d17bafa167de,yadahan_laravel-authentication-log,Add support for custom created_at column, Logged user creation time instead of instance creation for new users check,Logged user creation time instead of instance creation for new users check
861794e77f1d4201371effeddb80cbc84b4ea785,fabianlindfors_multi.js,"Avoid XSS when rendering choices

Using innerHTML on select value is unsafe as it can contain HTML markup.", Replaced innerHTML with innerText for accessibility purposes in multi.js,Replaced innerHTML with innerText for accessibility purposes in multi.js
f34cd16e08241443a92dfe7b315b5052c2f34444,JetBrains_ring-ui,"RG-<I>: Fixed. rgSaveField should work with a copy of provided value, not with original value: fix

Former-commit-id: fea<I>bdefaf<I>e<I>e0aedb0ecffe6eff<I>", Restored initial value on destroy for rgSaveField directive due to missing bindings.,Restored initial value on destroy for rgSaveField directive due to missing bindings.
a3ba4aeb773bfaecc31caf4deea0fb7b4a1013d1,edwardcapriolo_teknek-kafka,Test did not actually test what it was supposed to, Updated TestDriverFactory: Changed testUrlLoader to use new CopyOfIdentityOperator class.,Updated TestDriverFactory: Changed testUrlLoader to use new CopyOfIdentityOperator class.
8f96c7509b703e5aded5680d2f55e8ef7cbf7d54,sumocoders_FrameworkMultiUserBundle,Compare users by id and make sure the user is an instance of the BaseUser, Added self-comparison in isEqualTo method to improve user identification when using impersonation.,Added self-comparison in isEqualTo method to improve user identification when using impersonation.
2d4e5850756879d2247e13111e65c0e6fb8f9dd6,gem_oq-engine,Small fix to make_html_report, Added formatting to job statistics in HTML report for improved readability,Added formatting to job statistics in HTML report for improved readability
0f3144007bfa41277b8d5a97b9b1923e29084836,hunzhiwange_framework,fix: fix the tests of Console\Cache, Updated CacheTest to remove dependency on option data for test initialization.,Updated CacheTest to remove dependency on option data for test initialization.
a6f7bda12b11ca23e88f3839948aa2e4fbb4d40f,dustin_twitty-twister,Fix imports in xml tests, Updated test suite path for Twittytwister to include current directory,Updated test suite path for Twittytwister to include current directory
79944932451ca82db3c5060e22f188b1cf35f8bd,PHPSocialNetwork_phpfastcache,Fixed critical bug after item deletion: The item kept in memory was not reset.," * Reset item, updated timestamps if itemDetailedDate was set after caching","* Reset item, updated timestamps if itemDetailedDate was set after caching"
2ecc9b7c1ec99049600ddf2201ddf9facb9c943d,tensorforce_tensorforce,added numpy to setup_requires," Updated setup.py to include numpy for Sphinx extensions, required by Readthedocs","Updated setup.py to include numpy for Sphinx extensions, required by Readthedocs"
db252aec1b2d4adb9951b66781cd2bedd2aac36c,eallik_spinoff,Use a better __repr__ for ConnectedNode, Simplified connection representation for ConnectedNode and Hub classes,Simplified connection representation for ConnectedNode and Hub classes
a3bb103297c397efa0ec4358078a5277b8bc379a,elastic_elasticsearch-mapper-attachments,"Remove deprecated `language` forced field

With #<I> we replaced `language`field with `_language`.

We can now remove the old deprecated name.

Closes #<I>.
(cherry picked from commit e<I>f<I>)", Deprecated `language` field and introduced `_language`. Use `_language` for forced language in documents. This change is part of a larger effort to be consistent with other forced fields. See https://github.com/elasticsearch/elasticsearch-mapper-attachments/issues/68 for more details.,Deprecated `language` field and introduced `_language`. Use `_language` for forced language in documents. This change is part of a larger effort to be consistent with other forced fields. See https://github.com/elasticsearch/elasticsearch-mapper-attachments/issues/68 for more details.
5f64dc0aa2108b7c73008611de4db909d03df170,oat-sa_tao-core,UNO-<I> fix(code-style): inline some badly named variables in `ElementMapFactory::create()`, feat: updated ElementMapFactory for ValueCollection search,feat: updated ElementMapFactory for ValueCollection search
23ab2a7ba3e060db40efadd8419d30ac84094f75,seleniumbase_SeleniumBase,"Update emoji-spacing during ""sbase print [FILE]"""," Update double-width emoji list in rich_helper.py for improved ""rich"" printing consistency","Update double-width emoji list in rich_helper.py for improved ""rich"" printing consistency"
c32beb31cc44b0d3e38904e9a42b5ae4c120db62,numenta_nupic,switched from absolute to relative paths for py_support, Adjusted py_support cpp file paths in setup.py to use relative paths from repository root,Adjusted py_support cpp file paths in setup.py to use relative paths from repository root
ee9bde5c0c5cd5d7391a43db4d68499616707286,puppetlabs_puppet,"(maint) Remove dead generate_additional_resources method

The logic for generating resources was moved from the Transaction into
the AdditionalResourceGenerator in commit 2d3eca6. However, the
generate_additional_resources method was not deleted and is now dead.
Since it's private, I'm removing it.", Removed recursive resource generation from Transaction class due to unnecessary complexity,Removed recursive resource generation from Transaction class due to unnecessary complexity
fe8f5512e0cfa5347dcb684c954d8eeca686e0c5,terraform-providers_terraform-provider-aws,gen/tags: Use interface type as generated AWS Go SDK v1 client type for connect., Update Connect service tags: Added dependency on 'connectiface' package for improved API interaction.,Update Connect service tags: Added dependency on 'connectiface' package for improved API interaction.
4bba7bb7cbb4f9ab24863c5402c7cb945bba96e0,intel-analytics_BigDL,add random split (#<I>)," [Enhancement] - Add random split test for ImageFrame and update test_image.py (#new-issue)
 * Add test_random_split function
 * Update ImageFrame.read method to include resource path
 * Modify test_image.py to use new test_random_split function",[Enhancement] - Add random split test for ImageFrame and update test_image.py (#new-issue)
73f62dd94950de3c5e0c576f02583acbf2e24416,reubano_ckanutils,Bump to version <I>, Bump version to 0.14.5,Bump version to 0.14.5
cb579e2a8b16b6185d17ef8352b3e1daf6728fa7,interagent_pliny,change creator command to use template from lib/, Adjusted Pliny::Commands#template_dir path for improved template location structure.,Adjusted Pliny::Commands#template_dir path for improved template location structure.
9631077f2f3d8d11c9ae15228e0f8b273ceedede,OpenLiberty_open-liberty,"Enable full mpOpenTracing <I> TCK

As it now passes.", Removed redundant OpentracingRestClientTCKLauncher class from FATSuite test suite,Removed redundant OpentracingRestClientTCKLauncher class from FATSuite test suite
1fa3750c9a209f5efbdc2722d40f2657885af5e5,grpc_grpc-go,"Clarify newCCResolverWrapper documentation. (#<I>)

I think the goroutine does not get started any more (this used to be the case in an earlier version).", Add option to use custom resolver builder in newCCResolverWrapper,Add option to use custom resolver builder in newCCResolverWrapper
3ef50f37e3f1f41c1bf37cf07660f34fa4f1934f,polyaxon_polyaxon,Update spawner notebook command args, Update K8SProjectSpawner Jupyter notebook configuration: Removed empty token from NotebookApp settings.,Update K8SProjectSpawner Jupyter notebook configuration: Removed empty token from NotebookApp settings.
28122a0cde375a09bea9b037bdbf64da00ce1f2c,gjerokrsteski_pimf-framework,Update core/Pimf/Pdo/Factory.php, Updated Pimf/Pdo/Factory.php: Removed redundant description of library purpose,Updated Pimf/Pdo/Factory.php: Removed redundant description of library purpose
eed768e03c4cf94450acbfcd6de88c65ff9ac526,erector_erector,"Don't emit an attribute with an empty array of values

This makes it more convenient to programatically build an array of CSS classes, for example", Alphabetized array of attributes in Widget and added test for empty array case,Alphabetized array of attributes in Widget and added test for empty array case
17d5be3c988f6961456a22fd5a4cf6a895c395c8,perry-mitchell_webdav-client,"Check double slash

Make sure it won't add double slash that will make path.basename return nothing.", Normalize directory paths using 'path' module for consistency,Normalize directory paths using 'path' module for consistency
89131070e1e0bf440a508d95833b57977f655e72,raiden-network_raiden,adding test for issue #<I>, Updated test_ncc.py: fixed deposit values in tests,Updated test_ncc.py: fixed deposit values in tests
7000290b28b652f85735747d1d15c0ccf2b5f9ec,apache_flink,"[hotfix] Use semantically correct timeout in ExecutionGraph::scheduleEager.

This closes #<I>.", Updated ExecutionGraph timeout configuration for allocation futures,Updated ExecutionGraph timeout configuration for allocation futures
f78b2cc391385a9f702988703a34cd9f6cf258fa,jasny_config,Config can be used as multiton instead of singleton (using __callstatic), Refactored Config class to support multiton instances instead of a singleton.,Refactored Config class to support multiton instances instead of a singleton.
41d7008a5fade13522e905be805a8bc73e97964a,guardtime_ksi-java-sdk,Fixed a test and added a comment., Added test case for aggregating all nodes into a single root node using TreeBuilder,Added test case for aggregating all nodes into a single root node using TreeBuilder
985de7e9a6fe37795058fd107286def30abe8d4c,pyviz_holoviews,Added inclusion of unit tests in setup.py, Updated setup.py to include unit tests in holoviews package,Updated setup.py to include unit tests in holoviews package
e81f1b6c5e2fec31d5641f7f95a8f9925e92eb1e,cornerstonejs_cornerstoneTools,fix: Add reverse() back when adding images to queue in stackPrefetch (#<I>), refactor: StackPrefetch now pre-fetches images in reverse order (for performance optimization),refactor: StackPrefetch now pre-fetches images in reverse order (for performance optimization)
d20d42c615d45145efa763b7161731eb97397460,fog_fog,"[clodo|compute] I don't know what is ignore_awful_caching, so i removed it.", Improve clodo compute resource handling: remove unnecessary cache-busting query parameter.,Improve clodo compute resource handling: remove unnecessary cache-busting query parameter.
1ba29d46893c54aab46454bb0475b6275241f161,gem_oq-engine,Added more checks to the disaggregation calculator [skip hazardlib], Reorganized source group processing for improved efficiency in disaggregation calculations.,Reorganized source group processing for improved efficiency in disaggregation calculations.
7808a6389cb0d675555787de32caeec3145e7c7e,synchronoss_cpo-api,Added a check in closeConnection to test to see if the connection has already been closed.," Updated JdbcCpoAdapter's closeConnection method to check if the connection is not null, not closed, and not the write connection before closing it.","Updated JdbcCpoAdapter's closeConnection method to check if the connection is not null, not closed, and not the write connection before closing it."
9af62b4de941f969c6bceeae006c71aab0182ed3,gem_oq-engine,Changed portable_gsims to show the non-vectorized GMPEs [ci skip], Simplified get_portable_gsims function by checking for 'ctx' annotation in compute method,Simplified get_portable_gsims function by checking for 'ctx' annotation in compute method
5c5c4a92738b9e735c547562113c765052f4e849,PmagPy_PmagPy,make_magic: fix bug where non-age magic_method_codes show up in age grid," Added check for empty age data in GridBuilder, ensuring magic_method_codes are set to '' when no age codes are available.","Added check for empty age data in GridBuilder, ensuring magic_method_codes are set to '' when no age codes are available."
d93b70a7a43de49309394b597ab23118522b053b,fog_fog,[aws|simpledb] fix region/host for us-east-1, Added region flexibility to SimpleDB: Automatically select appropriate host based on provided region.,Added region flexibility to SimpleDB: Automatically select appropriate host based on provided region.
4eb8de1e2fea189959409f74318802cc913f66d3,dereneaton_ipyrad,"Added code to test for empty utemp file in build_clusters(). It
just does a sys.exit for now, but at least it catches this bug."," Fixed issue with empty .utemp files causing step 3 to crash, adding checks for empty files.","Fixed issue with empty .utemp files causing step 3 to crash, adding checks for empty files."
