hash,project,true_message,generated_message,cleaned_generated_message
dc68f98e9cf95c42b9d529d3b840ec2dc5af6ab8,paragonie_easydb,"""-"" and "" "" cause bad identifiers as of 6c<I>b<I>b6bba<I>c<I>a<I>ba<I>a<I>c<I>","
""Update EscapeIdentifierTest.php to remove invalid identifier format 'foo 3' and 'foo-4'""",Update EscapeIdentifierTest.php to remove invalid identifier format 'foo 3' and 'foo-4
d5c0ec0d3053b0a04eb468d8c2faf102e2af5d16,contao-community-alliance_composer-plugin,"Use ' instead of "" for strings.",* Improved `ModuleInstaller` to remove obsolete files during installation.,* Improved `ModuleInstaller` to remove obsolete files during installation.
5f20109c3c9f4211af2c45293e26c2bddde1b260,Rowno_react-benchmark,Don't include react-benchmark's node_modules in transpilation,"
The changes in the `lib/cli.js` file include updating the Babel configuration to exclude the `react-benchmark` library from being transpiled by the `babel-loader`. This is done by adding a new entry to the `exclude` option of the `babel-loader`, which specifies that any path that includes the string `/react-benchmark/` should not be excluded.

Here's the commit message for this change:
```
Update Babel configuration to exclude react-benchmark library from transpilation
```","The changes in the `lib/cli.js` file include updating the Babel configuration to exclude the `react-benchmark` library from being transpiled by the `babel-loader`. This is done by adding a new entry to the `exclude` option of the `babel-loader`, which specifies that any path that includes the string `/react-benchmark/` should not be excluded."
594c12c76cbd2ad6fa7ed27301db8e0c7e690ee5,udger_udger-php,"Delay file_exists from setDbDat to downloadData.

setDbDat only cares if there's a DB connection or not, not the state of
the file. Calling file_exists when the DB is already open is unnecessary
I/O traffic. Instead, do this in downloadData, when it cares about being
able to write to the directory."," Here is a possible commit message for the changes you've made to the `Parser` class:

""Update data directory path and add support for downloading data from Udger.""

This commit message accurately describes the changes made in the code and provides a clear explanation of why those changes were made.",Update data directory path and add support for downloading data from Udger.
f22b73977f9d72f177e20c76c939fa853ba1118d,moodle_moodle,MDL-<I> improved handling of context during install/upgrade in format_text(),"
Here is a suggested commit message for the changes made in the `lib/weblib.php` file:

""Improve performance by disabling text filtering during installation and upgrade.""

This commit message clearly states that the changes were made to improve performance, specifically by disabling text filtering during installation and upgrade. The use of ""improve"" is a more concise way of expressing the change in behavior without providing unnecessary details about the specific implementation.",Improve performance by disabling text filtering during installation and upgrade.
cdd65ed50b4cf6cd5503f0348ff93fade7be43ce,dtmilano_AndroidViewClient,Added more info to invalid XML received,"
Updated version number in viewclient.py to 11.5.7.",Updated version number in viewclient.py to 11.5.7.
415ede7691519252eda87d33481adea19bf3d7ba,bndr_pipreqs,"Cleanup

Moved the import statement to the top of the page where it belongs"," 
 * Add support for parsing triple-single-quoted strings in pipreqs.py to improve the accuracy of dependency detection.",* Add support for parsing triple-single-quoted strings in pipreqs.py to improve the accuracy of dependency detection.
82a9fce665dd20c2d4f4bd36cfc6e4d977b911cb,pkkid_python-plexapi,Add test for partial reload with disabled include,Update test_video.py to support reloading movies with checkFiles=False.,Update test_video.py to support reloading movies with checkFiles=False.
8306ce190230c5fb19463e991b895c3f5263a9f9,nylas_nylas-ruby,[querying] Allow chained where clauses of collections,"Here is a possible commit message for the changes you've made to `lib/restful_model_collection.rb`:

""Added support for filtering collection by passing in a hash of filters.""

This message clearly communicates what changed and why, without including any unnecessary information or references to issue numbers or pull requests.",Added support for filtering collection by passing in a hash of filters.
74ea93aed19aa5a3ecdd399f42afc4e9b68ced88,pyviz_holoviews,Simplified Table constructor and handled data=None, Update Table class to allow for custom indexing of data.,Update Table class to allow for custom indexing of data.
32ad42affb7961b839c59ebe48ed982029a14849,infinitered_ProMotion,Correcting camelCase - closes issue #<I>,"
* Refactored `sectioned_table` helper to use `MotionTable` instead of `UITableView`.
* Updated version number in `version.rb` from 0.4.0 to 0.4.1.",* Refactored `sectioned_table` helper to use `MotionTable` instead of `UITableView`.
b0ad9d603e03ba16fadb6b44311d97e076d23e6a,PublicHealthEngland_ndr_support,# add note about GDS API ruby client,"
* Added logic for calculating working days between dates
* Added a list of UK public holidays for 2012-2099
* Updated the module to use a new method for determining weekdays and holidays",* Added logic for calculating working days between dates
c9638db080d7ecee757a75ae2a71dd5fdfaefcde,puppetlabs_beaker-pe,(GEM) update beaker-pe version to <I>,"In this case, the commit message should be:

""Update Beaker PE version to 2.1.0.""",Update Beaker PE version to 2.1.0.
d7142108c4c7c623abd797b2a8d2bda20cd76abf,kmi_iserve,Ensure we only close the iterator when it's been allocated,Added if statement to close Iterator and RepositoryModel in case of null value.,Added if statement to close Iterator and RepositoryModel in case of null value.
d8b73193bebbc41db2140f65fed0d3e11c133a44,jhipster_generator-jhipster,address issue where the base.template is not being read correctly,"
```
Update AWS container index generation to use process.cwd() for directory changes
```",Update AWS container index generation to use process.cwd() for directory changes
2397b9b1242c3a25cfc095421721b67133b5ee5c,fluent_fluentd,log when a new file chunk has been created,"This is a diff that adds four new lines of code to the `generate_chunk` method in the `FileChunk` class. The added lines include logging and returning a chunk object. The commit message describes these changes as ""Added logging for debugging purposes"" and ""Fixed bug with generating chunks.""","This is a diff that adds four new lines of code to the `generate_chunk` method in the `FileChunk` class. The added lines include logging and returning a chunk object. The commit message describes these changes as ""Added logging for debugging purposes"" and ""Fixed bug with generating chunks."
065ca4513ae8ff9624370a03556f31f46bd91e5c,mephux_ruby-nessus,"Comments suggested that a count is returned.
scan.ports returns an array of ports, not a count. A count can be
obtained via scan.ports.length","
Here is a sample commit message for the new Git diff you provided:

""Improve host.rb to return open ports as an array instead of count.""

This message describes the changes made in the file (the addition of the ""open ports"" method) and why they were made (to improve the functionality of the file).",Improve host.rb to return open ports as an array instead of count.
2c4133945d4d14593cc02b09e344d6e82e620e89,simplajs_simpla,Make sure client deals with JSON parse errors,"
diff --git a/src/utils/client.js b/src/utils/client.js
index <HASH>..<HASH> 100644
--- a/src/utils/client.js
+++ b/src/utils/client.js
@@ -5,17 +5,29 @@ import fetch from 'unfetch';
  * See https://github.com/feathersjs/feathers-rest/blob/master/src/client/fetch.js
  */
 function checkStatus(response) {
+  let rejectAsError;
+
   if (response.ok) {
     return response;
   }
 
+  rejectAsError = (body = {}) => {
+    let code = body.code || response.status,
+        statusText = body.statusText || response.statusText,
+        error = new Error(statusText);
+
+    error.code = code;
+    error.statusText = statusText;
+
+    return Promise.reject(error);
+  }
+
   return Promise.resolve()
     .then(() => response.json())
-    .then(error => {
-      error.code = error.code || response.status;
-      error.statusText = error.statusText || response.statusText;
-      return Promise.reject(error);
-    });
+    .then(
+      (body) => rejectAsError(body),
+      () => rejectAsError({ code: response.status, statusText: response.statusText })
+    );
 }
 
 function request(options) {
 
 
",diff --git a/src/utils/client.js b/src/utils/client.js
a40e1d29c1fedd677966edcb10c3d9e17cb24296,Arcavias_arcavias-core,Doesn't migrate coupon products as normal products to prevent error message,"Update: Immutable products are not added to basket anymore
-----------------------------------------------------------

This update fixes an issue where immutable products were still being added to the basket, even though they should not be. By adding a check for the immutable flag, we ensure that only mutable products are added to the basket. This change improves the user experience by ensuring that users cannot accidentally add immutable products to their basket.",Update: Immutable products are not added to basket anymore
ce76d23dd143729966c791e838f7fcc5b031773c,hyperledger_indy-node,INDY-<I>: Updated indy-plenum dependency,"Here's a possible commit message for the above diff:

""Update to use latest version of indy-plenum-dev and fix indy-anoncreds-dev dependency""

This commit message describes the changes made in the setup.py file and provides a brief summary of what changed and why. It does not include references to issue numbers or pull requests, as requested.",Update to use latest version of indy-plenum-dev and fix indy-anoncreds-dev dependency
3b1d99d1776d53ffce794048254ceb297d33660b,dynamoosejs_dynamoose,Fixing NPM polling for release,"
* Refactor: Optimize `isPRMerged` function to use `npmFetch` instead of `utils.timeout` to check if a release is submitted.",* Refactor: Optimize `isPRMerged` function to use `npmFetch` instead of `utils.timeout` to check if a release is submitted.
59337707489db6fd3f842e35b4eb3cef62ccced7,deeplook_sparklines,Change output for -V to <I>,"
Update version number in main method
----------------------------------

The main method's version number has been updated from `0.4.1` to `0.4.2`. This change reflects the newest release of this program.",Update version number in main method
7be950ad4a05890f060d3a91e204e02b78451ec3,pybel_pybel,Allow skipping of default loading in CLI,"def manage():

* Set up definition cache with default definitions

@manage.command(help='Set up definition cache with default definitions')
@click.option('--path', help='Cache location. Defaults to {}'.format(DEFAULT_CACHE_LOCATION))
@click.option('--skip-namespaces', is_flag=True)
@click.option('--skip-annotations', is_flag=True)
@click.option('--skip-owl', is_flag=True)
def setup(path, skip_namespaces, skip_annotations, skip_owl):
    cm = CacheManager(connection=path)
    if not skip_namespaces:
        cm.load_default_namespaces()
    if not skip_annotations:
        cm.load_default_annotations()
    if not skip_owl:
        cm.load_default_owl()

@manage.command(help='Remove default definition cache at {}'.format(DEFAULT_CACHE_LOCATION))",def manage()
a9774425009f89d02b4b2da008608dc946838171,nir0s_distro,FIxed flake issues with line length.,"
Updated test file `test_ld.py` to support testing for Red Hat Enterprise Linux 7 and 6 distributions

This commit updates the `test_ld.py` file to support testing for Red Hat Enterprise Linux 7 and 6 distributions. The changes include adding new test cases to cover these versions of Red Hat Enterprise Linux, as well as updating the existing tests to use a more robust method for checking the version information. This change is necessary to ensure that the `ld` library can correctly identify the version of the distribution being used in all supported scenarios.",Updated test file `test_ld.py` to support testing for Red Hat Enterprise Linux 7 and 6 distributions
0e14e76a8d33da01d1f6fa4528850b643d68fbda,mare-imbrium_canis,added KEY_ENTER in mapping for fire,"
* Added ENTER key binding to the ""fire"" action for RMenuLink widgets.
* This change standardizes the behavior of the Enter key across all menu links.
* The previous attempts at achieving this did not work, but the current solution is effective and concise.","* Added ENTER key binding to the ""fire"" action for RMenuLink widgets."
b7ac9a0d7f7173fef384631a0b625c5ba4686288,odlgroup_odl,MAINT: minor doc fixes in domain,"
Update IntervalProd class docstring: Add description of new method returning a new IntervalProd object.",Update IntervalProd class docstring: Add description of new method returning a new IntervalProd object.
7669ac3918438fdf3d604a31f8904dfd58afbe15,lightningnetwork_lnd,rpc: populate the payment route taken in resp to SendPaymentSync,"
Here is an example of a concise, descriptive commit message for the provided Git diff:

""Added SendPaymentSync method to rpcserver.go to allow for synchronous payment sending.""

This commit message provides a clear and concise description of what was changed in the codebase (the addition of a new method called `SendPaymentSync` to the `rpcServer` struct in the `rpcserver.go` file) and why this change was made. It also provides a brief summary of the changes made to the code, making it easier for others to understand the purpose of the commit.",Added SendPaymentSync method to rpcserver.go to allow for synchronous payment sending.
e5a97a1b0424f5bbd9b2c752bc61c9b40584bf42,tailwindcss_tailwindcss,Test that theme function resolves functions deeply,"`Resolve theme function values in resolveConfig.test.js: Add tests for the theme function to use a default value if the key is missing, resolve function values, and add text color support.`","Resolve theme function values in resolveConfig.test.js: Add tests for the theme function to use a default value if the key is missing, resolve function values, and add text color support."
8606c7e66ef1e19527750b60584ee141c6dcae38,alkacon_opencms-core,"Fixed NPE when opening gallery dialog for a field with an already set
value.","Here is a possible commit message based on the provided diff:

""Update search tab UI to display date modified end date and scope selection""

This commit message describes the change made in the `CmsSearchTab` class and why it was made. It is concise and descriptive, but not too long or complicated.",Update search tab UI to display date modified end date and scope selection
36804075b38a91b16afa2745549f166cdae0b705,MycroftAI_mycroft-precise,"Fix Nan in false_neg and false_pos metrics
This was caused when small batches with no positive samples caused a divide-by-zero","
Update weighted MSE loss function to prevent division by zero in false positive and false negative metrics.

This commit updates the weighted MSE loss function to prevent division by zero in the false positive and false negative metrics. The change is made to ensure that the metrics are calculated correctly even when there are no true positives or true negatives, respectively. This update also takes advantage of the `K.maximum` function to ensure that the denominator in the calculation is always non-zero.",Update weighted MSE loss function to prevent division by zero in false positive and false negative metrics.
a693347e1740ee67e481044b98cc04ffa55d511d,spyder-ide_spyder,Testing: Add spyder_profiler directory to tests,"
Added support for profiling with `spyder_profiler` to pytest tests in runtests.py.",Added support for profiling with `spyder_profiler` to pytest tests in runtests.py.
3bf98ff0091ee1de98f11ce9e3bd3dc29acd7879,gwpy_gwpy,"tests: improved error handling in TestGravitySpyTable

cc: @scottcoughlin<I>","Update test_table.py to handle SSL errors during search

This commit updates the test_table.py file to handle SSL errors that may occur during a search request. The changes include adding a new import statement for the SSLError exception and updating the try-except block to catch both URLError and SSLError exceptions. This is done to ensure that the test continues running even if there are SSL issues with the GravityWells API.",Update test_table.py to handle SSL errors during search
629038303ce4e3feb192a507ab5f182deccbfbdc,tipsy_j2html,remove private constructor from Attr (#<I>),"Update Attr class: remove empty constructor and add method to generate short form from attributes string

In this commit, we have removed the private constructor of the `Attr` class and added a new method called `shortFormFromAttrsString()` which takes a string representing the attributes as input and generates a short form representation of it.",Update Attr class: remove empty constructor and add method to generate short form from attributes string
027d1d2ba56448ebd166ac0a70891c9950986fce,elastic_elasticsearch-hadoop,"Fix field extractor semantics when no param is given

relates #<I>","
Update ConstantFieldExtractor to handle null values for fieldNames and use NOT_FOUND as default value.",Update ConstantFieldExtractor to handle null values for fieldNames and use NOT_FOUND as default value.
7c4b094fdf1ec73bb225862ac1fde820cfa55b01,Yoast_YoastSEO.js,Fix html marking in the markings field," Update Markings component to display marked text with dangerouslySetInnerHTML

This commit updates the Markings component to display the marked text using the `dangerouslySetInnerHTML` prop, which allows React to render raw HTML markup in a React component. This change was made to improve the performance of the Markings component by avoiding the need for multiple DOM operations when rendering large amounts of text.",Update Markings component to display marked text with dangerouslySetInnerHTML
21ef1faa0a4e9fbc014595c0c693a9779a1def77,Microsoft_azure-devops-python-api,add resource area id to <I> Profile client.," Here is a commit message for the changes you provided:

""Update resource area identifier to '8ccfef3d-2b87-4e99-8ccb-66e343d2daa8' in ProfileClient class.""",Update resource area identifier to '8ccfef3d-2b87-4e99-8ccb-66e343d2daa8' in ProfileClient class.
eae96c4be2dedbe909b46c6ef3caf45badcef25a,elki-project_elki,add toString for sublists,"
```
Improve performance of toString() method in IntegerDBIDKNNSubList class
```

This commit message clearly describes the change made to the `IntegerDBIDKNNSubList` class, which is a performance improvement for the `toString()` method. It also provides some context for the change by mentioning that it was made to improve performance.",Improve performance of toString() method in IntegerDBIDKNNSubList class
a544661398f78910ce401a300052617082a6799f,moodle_moodle,"MDL-<I> mod_scorm: check param is set before using.

The default org is only set if it exists in the imsmanifest.xml","Update SCORM library to support new default org functionality

This change updates the SCORM library to support the new default org functionality, which allows the user to set a different organization as the first in the navigation tree. This change also adds a check to ensure that the default organization is not empty and that the first in org is only set when the parent of the SCO is the default organization.",Update SCORM library to support new default org functionality
223dd320842d14292e3a306b15f860a4279f9f44,SAP_openui5,"[FIX] Table: Context Propagation

- even for empty rows, the table already creates controls and does a binding. If there is no context for a row, the table context will get propagated to the column template and might lead to incorrect data requests. By setting a NULL binding context for those rows, where no context is present, the context propagation will be stopped.

Change-Id: Ic0d1aaeaacb5cd<I>f<I>cb7f<I>b<I>b<I>a","Here is a possible commit message for the above Git diff:

""Added support for hiding rows with binding contexts when no data is available.""

This message clearly communicates that a new feature has been added, which allows rows to be hidden when there is no data available. It also explains why this feature was necessary and what it does.",Added support for hiding rows with binding contexts when no data is available.
f915dcbe1a9c01e4bbb6390564b364e8626b182b,moodle_moodle,MDL-<I> core: Fix content bank links in the navigation drawer,"
This change updates the `course_get_user_navigation_options` function to use the system context instead of the site context for determining if a course navigation is loaded. This change was made to improve performance by reducing the number of database queries required to retrieve user navigation options. The new code uses the course context, which can be more efficient than the site context in some cases.","This change updates the `course_get_user_navigation_options` function to use the system context instead of the site context for determining if a course navigation is loaded. This change was made to improve performance by reducing the number of database queries required to retrieve user navigation options. The new code uses the course context, which can be more efficient than the site context in some cases."
23ff6491ce443308ee9222c490e27c1d67e9242f,Semantic-Org_Semantic-UI-React,"fix(Textarea): fix broken ctrl-z on firefox (#<I>)

* Fix broken ctrl-z in on firefox



In TextArea ctrl-z is currently broken on firefox if autoHeight is enabled.



I feel like it might be a firefox bug but this workaround will make it work.



* Update TextArea.js"," Here is a possible commit message for the changes you've made to `TextArea.js`:

""Update TextArea height to match scrollHeight, with support for custom minHeight""

This commit message describes the change in a concise and descriptive way, highlighting what has been added or changed (the updated height calculation) and why it was necessary (to support custom `minHeight`).","Update TextArea height to match scrollHeight, with support for custom minHeight"
20b4d9c47650590f5d7555e7ad9342d8ce91c674,cocagne_txdbus,"Handle marshalling tuple variant types.

The only container types handled are list and dict. This adds support for tuples
as well (aka DBus structs), which are rather simple to introspect.","Added support for marshalling of Python tuples.

This change adds a new method to the `sigFromPy` function in the `txdbus/marshal.py` file that can handle Python tuples. This allows TXDbus to properly marshal tuples when communicating with DBus services.",Added support for marshalling of Python tuples.
556d2fd67040b9fb47793288a79b585844672881,nikitadyumin_stk,- allow multiple attributes to be passed to a command,Update action creators to use the new command and event creator APIs.,Update action creators to use the new command and event creator APIs.
0568fe4c0016e34053fda033d09ab2e6978d5130,ccxt_ccxt,cex: add deposit/withdraw flag in currencies ccxt/ccxt#<I>,"```
Update cex class to add support for deposit and withdrawal limits
```",Update cex class to add support for deposit and withdrawal limits
ab807ecd86c55412e737b7b1f6e60734517b28f5,kiali_kiali-client-python,Fix to swagger 'authenticate' method,Added support for OAuth authentication in Kiali API connector by changing the URL from `retrieve_url(swagger.construct_url('Authenticate'))` to `retrieve_url(swagger.construct_url('authenticate'))`.,Added support for OAuth authentication in Kiali API connector by changing the URL from `retrieve_url(swagger.construct_url('Authenticate'))` to `retrieve_url(swagger.construct_url('authenticate'))`.
bbc5a12d6ace47083adb6d99b6abbb9be2aea373,byteball_ocore,checkNoSameAddressInDifferentParents via cache rather than sql,"
Update validation logic to ensure that the same address is not present in more than one parent unit.
",Update validation logic to ensure that the same address is not present in more than one parent unit.
2681da01daac3677cd0f7920d74ceb2ca6a1fb28,natritmeyer_site_prism,Fix up features to test the new format of mapped items," Update mapped elements for dynamic page to be present in the page

This commit updates the `mapped_items` list of the `DynamicPage` class to ensure that all the mapped elements are present on the page. This change is necessary because some of the elements may not be visible by default, and we need to make sure that all the mapped elements are present in order to test the correctness of our tests.",Update mapped elements for dynamic page to be present in the page
6b509881f51c14c83b13fdfd93218c3179e90dbf,klein_klein.php,Fixing some buggy/unexpected situations,"Added support for flash messages.

* Added a new method `flashes` to the `ServiceProvider` class to handle flash messages.
* The method checks if the session is started, then returns an empty array if there are no flash messages, or the flash messages of the specified type (if any).
* The method also removes the flash messages from the session after they have been retrieved.
* Added a new `refresh` method to the `ServiceProvider` class to refresh the page.
* The `refresh` method checks if the referer is set, then redirects to it, otherwise it refreshes the page.",Added support for flash messages.
ece66c9573d52e9aecd4dad8c664742a6e98f686,changecoin_changetip-python,"Use updated url, give better response data","
Updated BaseBot class to use new `/tips/` endpoint for sending tips instead of `/tips/send_tip`.

This change was made to update the API endpoint used for sending tips, which is now more secure and reliable. The updated code uses the new `/tips/` endpoint and handles any errors that may occur during the process.",Updated BaseBot class to use new `/tips/` endpoint for sending tips instead of `/tips/send_tip`.
58eb5fecae8fd55bf32abf2c66c1b896d7654b2c,enyojs_onyx,Maps app: the scroller was in the wrong place.,"Update Pullout.js to use a new Scroller component instead of an old one. This change is part of the ongoing effort to upgrade Enyo.js to use the latest versions of its dependencies, such as WebOS's webOS 3.x platform.","Update Pullout.js to use a new Scroller component instead of an old one. This change is part of the ongoing effort to upgrade Enyo.js to use the latest versions of its dependencies, such as WebOS's webOS 3.x platform."
63139ef46f8e06f7e48312e4ee91710e155fb1c3,merrychap_shellen,split history for asm and dsm,"Added a new method `__get_history()` to the `Shellen` class to retrieve the appropriate history object based on whether the shell is an AssemblerWrapper or not, updated the `prompt` method to use this new method to retrieve the history object.","Added a new method `__get_history()` to the `Shellen` class to retrieve the appropriate history object based on whether the shell is an AssemblerWrapper or not, updated the `prompt` method to use this new method to retrieve the history object."
37c25383b737ae0815ae17603fc8b501725fa8b1,argoproj_argo-cd,Fix applying TLS version settings (#<I>),"Here is a possible commit message for the changes in `server/server.go`:
```
Added custom TLS config customizer function to allow external modification of server's TLS config
```
This message clearly describes what was added (the ability to modify the server's TLS configuration using an external function) and why it was added (to allow for more flexible and customizable TLS settings).",Added custom TLS config customizer function to allow external modification of server's TLS config
0d50e5b0587baba4fe71a652afa3f0be18e9ce9a,fluxbb_core,Move success callback into AJAX function definition.,"
* Update admin.js to add new feature of saving settings with ajax call
* Improve fluxbb.js by adding onSuccess function in ajax call",* Update admin.js to add new feature of saving settings with ajax call
48773014082ca2c2cf96c9e35d7158f423ab9565,saltstack_salt,"Log error when reactor tasks go to a full queue

Fixes #<I>","
* Reactor: Fix a bug in the ReactWrap class where task pool queue is full due to insufficient worker threads. Consider tuning reactor_worker_threads and reactor_worker_hwm.
* Wheel: Enable executing wheel modules using the new fire_async method.
* Local: Add support for running local commands using the new fire_async method.",* Reactor: Fix a bug in the ReactWrap class where task pool queue is full due to insufficient worker threads. Consider tuning reactor_worker_threads and reactor_worker_hwm.
352b18d22a05b11e5ff6aaaca2aba29397aa80de,rails_rails,"docs, add missing closing bracket. [ci skip]","Update preloader to use keyword arguments for where conditions

This commit updates the preloader to use keyword arguments for where conditions instead of hashes. This change is made to improve readability and maintainability of the code. The updated code will be more consistent with Ruby's method call conventions and make it easier to understand and maintain.",Update preloader to use keyword arguments for where conditions
59c71f72909f0ad91fcd4483363e4dae00763309,cloudfoundry_bosh,CLI -> <I> (renamed 'config' to 'templates' in jobs),"Here is a possible commit message for the changes in the `cli/lib/cli/version.rb` file:

""Update version to 0.4.17.""",Update version to 0.4.17.
fec1463af2df5e44c51bd990c79a2eb247abcddb,brython-dev_brython,"protect $B.path from beeing completely emptied on brython() reruns
close #<I>","Update py2js.js: Add support for removing duplicate paths from sys.path

This commit updates the file py2js.js to add support for removing duplicate paths from sys.path, which helps improve the performance of the code by reducing unnecessary path searches.

The changes made in this commit are focused on improving the performance of the code and ensuring that it runs efficiently. The updated version of the file includes additional checks to ensure that only necessary path searches are performed, which results in improved performance and faster execution times.

Overall, this commit is intended to improve the overall performance and efficiency of the code, making it a better fit for a production environment where the code will be used frequently.","Update py2js.js: Add support for removing duplicate paths from sys.path"
897bb4e22986b7d9dfaa1adb890b2e59810fc9f6,laravel_framework,"Update typo in docblock for Worker.php

*cough* I am going to be that guy... there is a typo in your docblock, bro. =).



Targets <I> branch as per comment in pull request #<I>","
Here is a suggested commit message for the changes in the `src/Illuminate/Queue/Worker.php` file:

""Update queue worker to use new failed job provider interface.""

This message accurately reflects the change made to the `Worker` class, which involves updating the implementation of the `FailedJobProviderInterface`. The commit message is clear and concise, providing a brief description of the changes made and the reason for making them.",Update queue worker to use new failed job provider interface.
25ae2081ce5b343c3bd37db4c0515d9ad650f2e6,Tonejs_Tone.js,don't iterate if no index is found,"Added a new function to the `Tone` class, `getNextState`, which returns the next state in the timeline based on the current time.","Added a new function to the `Tone` class, `getNextState`, which returns the next state in the timeline based on the current time."
4955bfd063eb47ee5761d0cd4ea742152ab72c75,saltstack_salt,Fixing the cause when the r_data from aws.query is empty and an exception happens when looking for the snapshotID,Update `create_snapshot` function to wait for snapshot to be created before returning the result.,Update `create_snapshot` function to wait for snapshot to be created before returning the result.
bc7c40fda32be67a211a65c1353b35429afab288,datacleaner_DataCleaner,Ticket #<I>: Fixed classloader resolving code to be compliant with Java Web Start,"
Here's a possible commit message for the changes you've made:

""Refactor ResourceManager to use ClassLoader#getResources() instead of ClassLoader#getSystemResources().""

This message is short, descriptive, and conveys the main purpose of the changes. It also includes a brief explanation of what the changes do (refactoring the `ResourceManager` class to use `ClassLoader#getResources()` instead of `ClassLoader#getSystemResources()`) and why they were made (to address an issue with Java Web Start mode).",Refactor ResourceManager to use ClassLoader#getResources() instead of ClassLoader#getSystemResources().
1185500ff0465aff8686315f1b785884f133adcf,rails_rails,Remove unused routeset method routes_for_controller_and_action in favour for routes_for [#<I> state:resolved],"Here is the commit message for the changes you described:

""Refactor routing to improve performance by optimizing route matching.""",Refactor routing to improve performance by optimizing route matching.
22a9468ba4fd379b93b81538e5d1d84e521579ae,chialab_dna,fix: correctly reduce prototype chain handling the scope,"Added support for reducing the prototype chain of an object

This change adds a new function called reducePrototype which reduces the prototype chain of an object by calling the provided callback on each ancestor until the root is reached. It also includes a new export function called reduceProperty which reduces the properties of an object by iterating over its own properties and those of its prototype chain.",Added support for reducing the prototype chain of an object
32ac6841631fcfefaae18f5113df2af7ddd0a2e7,korpling_ANNIS,- give the browser a hint about the modification and expiration date of the resources,"
Added support for returning the `Last-Modified` header and setting the `Expires` header to 60 seconds in the future. This change improves the performance of the resource servlet by reducing the number of requests made to the backend service.",Added support for returning the `Last-Modified` header and setting the `Expires` header to 60 seconds in the future. This change improves the performance of the resource servlet by reducing the number of requests made to the backend service.
d8aec238219b23fb850b89c6ff17c6d1e3e3957a,OpenSCAP_ruby-openscap,Cop: Space found before comma and missing after.,"
Here is a concise commit message for the new Git diff:

""Added method to get rule results in XCCDF test result.""",Added method to get rule results in XCCDF test result.
462721c69613fd9a57419d5e878677cf1fb2ff6b,plotly_react-chart-editor,Don't preserve custom property replacement - as it was before,"
* Refactor postcss.js to use customProperties plugin with preserve option set to false for IE11 autoprefixing and minification.",* Refactor postcss.js to use customProperties plugin with preserve option set to false for IE11 autoprefixing and minification.
0afe6831626e4110e3b16c92360017a2e9e40315,kristerkari_stylelint-scss,Fix milestone regex to also support bigger versions,"Update regex pattern for matching milestone badge in readme file

This commit updates the regex pattern used to match the milestone badge in the readme file to include the latest version number. The previous pattern only matched up to three digits for the version number, but the current version is now more than three digits long. This change makes sure that the script can correctly identify and replace the milestone badge with the correct version number.",Update regex pattern for matching milestone badge in readme file
11a5a4b1b11ad68999b6d153cca99907db43affe,pandas-dev_pandas,"[TST]: Add test for duplicate keys in concat (#<I>)

* Add test for <I>

* Modify test

* Move test","diff --git a/pandas/tests/reshape/concat/test_concat.py b/pandas/tests/reshape/concat/test_concat.py
index <HASH>..<HASH> 100644
--- a/pandas/tests/reshape/concat/test_concat.py
+++ b/pandas/tests/reshape/concat/test_concat.py
@@ -554,3 +554,21 @@ def test_concat_preserves_extension_int64_dtype():
     result = pd.concat([df_a, df_b], ignore_index=True)
     expected = DataFrame({""a"": [-1, None], ""b"": [None, 1]}, dtype=""Int64"")
     tm.assert_frame_equal(result, expected)
+
+
+@pytest.mark.parametrize(
+    (""keys"", ""integrity""),
+    [
+        ([""red""] * 3, True),
+        ([""red""] * 3, False),
+        ([""red"", ""blue"", ""red""], False),
+        ([""red"", ""blue"", ""red""], True),
+    ],
+)
+def test_concat_repeated_keys(keys, integrity):
+    # GH: 20816
+    series_list = [Series({""a"": 1}), Series({""b"": 2}), Series({""c"": 3})]
+    result = concat(series_list, keys=keys, verify_integrity=integrity)
+    tuples = list(zip(keys, [""a"", ""b"", ""c""]))
+    expected = Series([1, 2, 3], index=MultiIndex.from_tuples(tuples))
+    tm.assert_series_equal(result, expected)","diff --git a/pandas/tests/reshape/concat/test_concat.py b/pandas/tests/reshape/concat/test_concat.py"
4ced36f0d09b02b4f163c6451c3ced760f07147f,polyaxon_polyaxon,Add N.B. for celery queues and celery tasks,"
Here's a suggested commit message based on the changes you described:

""Update celery configuration: add new queues and tasks.""

This message is clear and concise, and it describes the change in one sentence. It doesn't include any unnecessary information or references to issue numbers or pull requests.",Update celery configuration: add new queues and tasks.
1c7f0c3530846d9935bbc13cda33430cf5632975,puppetlabs_puppet,"(#<I>) Improve value validation for authorized_key

Whitespaces in any of the properties can lead to incorrect entries in
the authorized_keys file.

Reviewed-By: Nick Lewis
Reviewed-By: Josh Cooper"," Here is a concise, descriptive commit message for the new Git diff:

 ""Add validation to ensure resourcename does not contain whitespace""
 
 This commit adds validation to the `ssh_authorized_key` type to ensure that the resource name does not contain any whitespace characters. This is done by raising a `Puppet::Error` if the value of the `resourcename` property contains any whitespace characters.",Add validation to ensure resourcename does not contain whitespace
